ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SUBGROUP	ALIGNMENT	COGID	COGIDS	SOURCE	STRUCTURE
2496	Bora	to drink	ato	ato	a t o	None	Boran	a t o	2094	3831	Seifart2024	V C V
2497	Muinane	to drink	ádu-	ádu-	a d u	None	Boran	a d u	2094	3831	Seifart2024	V C V
2495	Proto-Bora-Muinane	to drink	adu	adu	a d u	None	Boran	a d u	2094	3831	Seifart2024	V C V
857	WitotoMinica	to eat	rɯ́te	rɯ́te	ɾ ɯ + t e	'eat meat'	Huitotoan	ɾ ɯ + t e	595	1767 3882	Huber2021	C V + C V
1072	WitotoMurui	to eat	rɯte	rɯte	r ɯ + t e	None	Huitotoan	r ɯ + t e	595	1767 3882	Huber2021	C V + C V
1277	WitotoNipode	to eat	rɯ́ɗe	rɯ́ɗe	ɾ ɯ + ɗ e	None	Huitotoan	ɾ ɯ + ɗ e	595	1767 3882	Huber2021	C V + C V
2499	Bora	to eat	mahʧʰoó	mahʧʰoó	m a h.tʃʰ o.o	None	Boran	m a h.tʃʰ o.o	2119	3864	Seifart2024	C V C V
2500	Muinane	to eat	maʧʧú	maʧʧú	m a tʃ.tʃ u	None	Boran	m a tʃ.tʃ u	2119	3864	Seifart2024	C V C V
2498	Proto-Bora-Muinane	to eat	maʧʧu	maʧʧu	m a tʃ.tʃ u	None	Boran	m a tʃ.tʃ u	2119	3864	Seifart2024	C V C V
899	WitotoMinica	to flow	tóte	tóte	t o + t e	None	Huitotoan	t o + t e	2213	3992 1820	Huber2021	C V + C V
1108	WitotoMurui	to flow	tote	tote	t o + t e	None	Huitotoan	t o + t e	2213	3992 1820	Huber2021	C V + C V
1312	WitotoNipode	to flow	ɗóɗe	ɗóɗe	ɗ o + ɗ e	None	Huitotoan	ɗ o + ɗ e	2213	3992 1820	Huber2021	C V + C V
871	WitotoMinica	to fly	ɸéede	ɸéede	ɸ eː + d e	None	Huitotoan	ɸ eː + d e	2233	4011 1821	Huber2021	C V + C V
1085	WitotoMurui	to fly	ɸeede	ɸeede	ɸ eː + d e	None	Huitotoan	ɸ eː + d e	2233	4011 1821	Huber2021	C V + C V
1290	WitotoNipode	to fly	péede	péede	p eː + d e	None	Huitotoan	p eː + d e	2233	4011 1821	Huber2021	C V + C V
1571	Arabela	to hear	toj̃iniu	toj̃iniu	t o h i n iu	None	Zaparoan	t o h i n iu	2276	4066	Johansson2021	C V C V C V
69	Iquito	to hear	tuujíini	tuujíini	t uː h iː n i	hear or listen	Zaparoan	t uː h iː n i	2276	4066	Michael2022	C V C V C V
4702	Zaparo	to hear	tahwinyu	tahwinyu	t a hʷ i ɲ u	None	Zaparoan	t a hʷ i ɲ u	2276	4066	Beier2014	C V C V C V
865	WitotoMinica	to hear	kakáde	kakáde	k a k a + d e	None	Huitotoan	k a k a + d e	2284	4075 1823	Huber2021	C V C V + C V
1079	WitotoMurui	to hear	kakade	kakade	k a k a + d e	None	Huitotoan	k a k a + d e	2284	4075 1823	Huber2021	C V C V + C V
1284	WitotoNipode	to hear	kakáde	kakáde	k a k a + d e	None	Huitotoan	k a k a + d e	2284	4075 1823	Huber2021	C V C V + C V
2508	Bora	to hear	ʧeépo	ʧeépo	tʃ ɛ.ɛ p o	None	Boran	tʃ ɛ.ɛ p o	2277	4067	Seifart2024	C V C V
2509	Muinane	to hear	gúúbu-	gúúbu-	g u.u b u	None	Boran	g u.u b u	2277	4067	Seifart2024	C V C V
2507	Proto-Bora-Muinane	to hear	goobu-	goobu-	g o.o b u	None	Boran	g o.o b u	2277	4067	Seifart2024	C V C V
1575	Arabela	to hit	pi	pi	p i	None	Zaparoan	- p i - -	2302	4102	Johansson2021	C V
73	Iquito	to hit	aamúuni	aamúuni	aː m uː n i	hit or strike a living being	Zaparoan	aː m uː n i	2302	4102	Michael2022	V C V C V
4706	Zaparo	to hit	apinyu	apinyu	a p i ɲ u	None	Zaparoan	a p i ɲ u	2302	4102	Beier2014	V C V C V
1819	Chayahuita	to hit	awɨɾin	awɨɾin	a w ɨ ɾ i n	None	Cahuapanan	a w ɨ ɾ i n	2295	4098	Johansson2021	V C V C V C
3604	Shuar	to hit	awat-’	awat-’	a w a tˀ	None	Chicham	a w a tˀ - -	2295	4098	Pellizzaro2005	V C V C
2063	Taushiro	to hit	awɨn	awɨn	a w ɨ n	None	Isolate	a w ɨ n - -	2295	4098	Johansson2021	V C V C
2726	Bora	to hunt (game)	tʰaaβa	tʰaaβa	tʰ a.a β a	None	Boran	tʰ a.a β a	2327	4145	Seifart2024	C V C V
2725	Proto-Bora-Muinane	to hunt (game)	taaβa	taaβa	t a.a β a	None	Boran	t a.a β a	2327	4145	Seifart2024	C V C V
4377	Yagua	to hunt (game)	dapu	dapu	d a p u	None	Peba-Yagua	d a p u	2327	4145	Gonzales2023	C V C V
1580	Arabela	to kill	monu	monu	m o n u	None	Zaparoan	- m o n u	2345	4165	Johansson2021	C V C V
80	Iquito	to kill	aamúuni	aamúuni	aː m uː n i	kill	Zaparoan	aː m uː n i	2345	4165	Michael2022	V C V C V
4711	Zaparo	to kill	amunu	amunu	a m u n u	None	Zaparoan	a m u n u	2345	4165	Beier2014	V C V C V
869	WitotoMinica	to kill	méinete	méinete	m e.i n e + t e	None	Huitotoan	m e.i n e + t e	2360	4189 1843	Huber2021	C V C V + C V
1083	WitotoMurui	to kill	meinete	meinete	m e.i n e + t e	None	Huitotoan	m e.i n e + t e	2360	4189 1843	Huber2021	C V C V + C V
1288	WitotoNipode	to kill	méineɗe	méineɗe	m e.i n e + ɗ e	None	Huitotoan	m e.i n e + ɗ e	2360	4189 1843	Huber2021	C V C V + C V
866	WitotoMinica	to know (facts)	onóde	onóde	o n o + d e	None	Huitotoan	o n o + d e	2371	4213 1844	Huber2021	V C V + C V
1080	WitotoMurui	to know (facts)	uiɲote	uiɲote	u.i ɲ o + t e	None	Huitotoan	u.i ɲ o + t e	2371	4213 1844	Huber2021	V C V + C V
1285	WitotoNipode	to know (facts)	onóde	onóde	o n o + d e	None	Huitotoan	o n o + d e	2371	4213 1844	Huber2021	V C V + C V
1584	Arabela	to live	kwiniu	kwiniu	k i n i.u	None	Zaparoan	- k i n i.u	2407	4254	Johansson2021	C V C V
9	Iquito	to live	iwíini	iwíini	i w iː n i	live	Zaparoan	i w iː n i	2407	4254	Michael2022	V C V C V
4717	Zaparo	to live	ikinyu	ikinyu	i k i ɲ u	None	Zaparoan	i k i ɲ u	2407	4254	Beier2014	V C V C V
965	WitotoMinica	to live	káade	káade	k aː + d e	None	Huitotoan	k aː + d e	2423	4271 768	Huber2021	C V + C V
1175	WitotoMurui	to live	kahede	kahede	k a.h.e + d e	None	Huitotoan	k a.h.e + d e	2423	4271 768	Huber2021	C V + C V
1380	WitotoNipode	to live	káade	káade	k aː + d e	None	Huitotoan	k aː + d e	2423	4271 768	Huber2021	C V + C V
938	WitotoMinica	to pull	θonóde	θonóde	θ o n o + d e	None	Huitotoan	θ o n o + d e	2453	4308 1847	Huber2021	C V C V + C V
1145	WitotoMurui	to pull	θonode	θonode	θ o n o + d e	/-no/ SEMLF?	Huitotoan	θ o n o + d e	2453	4308 1847	Huber2021	C V C V + C V
1351	WitotoNipode	to pull	tonóde	tonóde	t o n o + d e	None	Huitotoan	t o n o + d e	2453	4308 1847	Huber2021	C V C V + C V
939	WitotoMinica	to push	ɲuitáde	ɲuitáde	ɲ u.i + t a + d e	None	Huitotoan	ɲ u.i + t a + d e	663	1850 1848 1849	Huber2021	C V + C V + C V
1146	WitotoMurui	to push	ɲuitade	ɲuitade	ɲ u.i + t a + d e	/-ta/ CAUSATIVE	Huitotoan	ɲ u.i + t a + d e	663	1850 1848 1849	Huber2021	C V + C V + C V
1352	WitotoNipode	to push	ɲuiɗáde	ɲuiɗáde	ɲ u.i + ɗ a + d e	None	Huitotoan	ɲ u.i + ɗ a + d e	663	1850 1848 1849	Huber2021	C V + C V + C V
946	WitotoMinica	to sew	tɯɸóde	tɯɸóde	t ɯ + ɸ o + d e	None	Huitotoan	t ɯ + ɸ o + d e	2521	4392 278 285	Huber2021	C V + C V + C V
1153	WitotoMurui	to sew	tɯɸode	tɯɸode	t ɯ + ɸ o + d e	None	Huitotoan	t ɯ + ɸ o + d e	2521	4392 278 285	Huber2021	C V + C V + C V
1359	WitotoNipode	to sew	tɯpóde	tɯpóde	t ɯ + p o + d e	None	Huitotoan	t ɯ + p o + d e	2521	4392 278 285	Huber2021	C V + C V + C V
952	WitotoMinica	to sing	róte	róte	ɾ o + t e	None	Huitotoan	ɾ o + t e	2540	4414 294	Huber2021	C V + C V
1158	WitotoMurui	to sing	rote	rote	r o + t e	None	Huitotoan	r o + t e	2540	4414 294	Huber2021	C V + C V
1365	WitotoNipode	to sing	róɗe	róɗe	ɾ o + ɗ e	None	Huitotoan	ɾ o + ɗ e	2540	4414 294	Huber2021	C V + C V
953	WitotoMinica	to smell (perceive odor)	haʤéde	haʤéde	h a dʒ e + d e	None	Huitotoan	h a dʒ e + d e	2562	4440 1861	Huber2021	C V C V + C V
1077	WitotoMurui	to smell (perceive odor)	haʤede	haʤede	h a dʒ e + d e	None	Huitotoan	h a dʒ e + d e	2562	4440 1861	Huber2021	C V C V + C V
1366	WitotoNipode	to smell (perceive odor)	haʤéde	haʤéde	h a dʒ e + d e	None	Huitotoan	h a dʒ e + d e	2562	4440 1861	Huber2021	C V C V + C V
1621	Arabela	to spit	ɾiokonu	ɾiokonu	ɾ io k o n u	None	Zaparoan	- ɾ io k o n u	2570	4451	Johansson2021	C V C V C V
141	Iquito	to spit	aruukíini	aruukíini	a r uː k iː n i	spit	Zaparoan	a r uː k iː n i	2570	4451	Michael2022	V C V C V C V
4757	Zaparo	to spit	arukuno	arukuno	a r u k u n o	None	Zaparoan	a r u k u n o	2570	4451	Beier2014	V C V C V C V
943	WitotoMinica	to split	botáde	botáde	b o + t a + d e	None	Huitotoan	b o + t a + d e	2592	4482 374 375	Huber2021	C V + C V + C V
1150	WitotoMurui	to split	botade	botade	b o + t a + d e	None	Huitotoan	b o + t a + d e	2592	4482 374 375	Huber2021	C V + C V + C V
1356	WitotoNipode	to split	boɗáde	boɗáde	b o + ɗ a + d e	None	Huitotoan	b o + ɗ a + d e	2592	4482 374 375	Huber2021	C V + C V + C V
961	WitotoMinica	to squeeze	omɯ́de	omɯ́de	o m ɯ + d e	None	Huitotoan	o m ɯ + d e	2603	4499 376	Huber2021	V C V + C V
1169	WitotoMurui	to squeeze	omɯde	omɯde	o m ɯ + d e	Similar to Boran forms.	Huitotoan	o m ɯ + d e	2603	4499 376	Huber2021	V C V + C V
1375	WitotoNipode	to squeeze	omɯ́de	omɯ́de	o m ɯ + d e	None	Huitotoan	o m ɯ + d e	2603	4499 376	Huber2021	V C V + C V
962	WitotoMinica	to squeeze	ɯdúide	ɯdúide	ɯ d u.i + d e	None	Huitotoan	ɯ d u.i + d e	2605	4501 376	Huber2021	V C V + C V
1170	WitotoMurui	to squeeze	ɯduide	ɯduide	ɯ d u.i + d e	None	Huitotoan	ɯ d u.i + d e	2605	4501 376	Huber2021	V C V + C V
1376	WitotoNipode	to squeeze	ɯdúide	ɯdúide	ɯ d u.i + d e	None	Huitotoan	ɯ d u.i + d e	2605	4501 376	Huber2021	V C V + C V
870	WitotoMinica	to swim	ɯ́ɯde	ɯ́ɯde	ɯː + d e	None	Huitotoan	ɯː + d e	2690	4607 431	Huber2021	V + C V
1084	WitotoMurui	to swim	ɯɯde	ɯɯde	ɯː + d e	None	Huitotoan	ɯː + d e	2690	4607 431	Huber2021	V + C V
1289	WitotoNipode	to swim	ɯ́ɯde	ɯ́ɯde	ɯː + d e	None	Huitotoan	ɯː + d e	2690	4607 431	Huber2021	V + C V
2520	Bora	to swim	ihʧʰi	ihʧʰi	i h.tʃʰ i	None	Boran	i h.tʃʰ i	2678	4593	Seifart2024	V C V
2521	Muinane	to swim	ísi-	ísi-	i s i	None	Boran	i s i	2678	4593	Seifart2024	V C V
2519	Proto-Bora-Muinane	to swim	iʦʦi	itʦi	i t.ts i	None	Boran	i t.ts i	2678	4593	Seifart2024	V C V
951	WitotoMinica	to think	komekɯ ɸakáde	komekɯ ɸakáde	k o m e k ɯ + ɸ a k a + d e	None	Huitotoan	k o m e k ɯ + ɸ a k a + d e	2712	4637 4638 2516	Huber2021	C V C V C V + C V C V + C V
1157	WitotoMurui	to think	komekɯ ɸakade	komekɯ ɸakade	k o m e k ɯ + ɸ a k a + d e	None	Huitotoan	k o m e k ɯ + ɸ a k a + d e	2712	4637 4638 2516	Huber2021	C V C V C V + C V C V + C V
1362	WitotoNipode	to think	komekɯ pakáde	komekɯ pakáde	k o m e k ɯ + p a k a + d e	None	Huitotoan	k o m e k ɯ + p a k a + d e	2712	4637 4638 2516	Huber2021	C V C V C V + C V C V + C V
2669	Bora	to throw	pʰikʰʲo	pʰikʰʲo	pʰ i kʰʲ o	None	Boran	pʰ i kʰʲ o	2720	4657	Seifart2024	C V C V
2668	Proto-Bora-Muinane	to throw	piku	piku	p i k u	None	Boran	p i k u	2720	4657	Seifart2024	C V C V
727	Resigaro	to throw	píʔko	píʔko	p i.ʔ k o	None	Arawakan	p i.ʔ k o	2720	4657	Huber2021	C V C V
940	WitotoMinica	to throw	bɯtáde	bɯtáde	b ɯ + t a + d e	None	Huitotoan	b ɯ + t a + d e	2732	4666 543 540	Huber2021	C V + C V + C V
1147	WitotoMurui	to throw	bɯtade	bɯtade	b ɯ + t a + d e	None	Huitotoan	b ɯ + t a + d e	2732	4666 543 540	Huber2021	C V + C V + C V
1353	WitotoNipode	to throw	bɯɗáde	bɯɗáde	b ɯ + ɗ a + d e	None	Huitotoan	b ɯ + ɗ a + d e	2732	4666 543 540	Huber2021	C V + C V + C V
945	WitotoMinica	to tie	kuináde	kuináde	k u.i n a + d e	None	Huitotoan	k u.i n a + d e	2755	4699 1877	Huber2021	C V C V + C V
1152	WitotoMurui	to tie	kuinade	kuinade	k u.i n a + d e	None	Huitotoan	k u.i n a + d e	2755	4699 1877	Huber2021	C V C V + C V
1358	WitotoNipode	to tie	kuináde	kuináde	k u.i n a + d e	None	Huitotoan	k u.i n a + d e	2755	4699 1877	Huber2021	C V C V + C V
954	WitotoMinica	to vomit	kɯkúede	kɯkúede	k ɯ k u e + d e	None	Huitotoan	k ɯ k u e + d e	2783	4743 1878	Huber2021	C V C V V + C V
1159	WitotoMurui	to vomit	kɯkuede	kɯkuede	k ɯ k u e + d e	None	Huitotoan	k ɯ k u e + d e	2783	4743 1878	Huber2021	C V C V V + C V
1367	WitotoNipode	to vomit	kɯkúede	kɯkúede	k ɯ k u e + d e	None	Huitotoan	k ɯ k u e + d e	2783	4743 1878	Huber2021	C V C V V + C V
902	WitotoMinica	to wash	hokóde	hokóde	h o k o + d e	None	Huitotoan	h o k o + d e	2815	4783 1882	Huber2021	C V C V + C V
1111	WitotoMurui	to wash	hokode	hokode	h o k o + d e	None	Huitotoan	h o k o + d e	2815	4783 1882	Huber2021	C V C V + C V
1315	WitotoNipode	to wash	hokóde	hokóde	h o k o + d e	None	Huitotoan	h o k o + d e	2815	4783 1882	Huber2021	C V C V + C V
2955	Andoa	tongue	níti	níti	n i t i	None	Zaparoan	n i t i	2834	4810	Michael2009	C V C V
1638	Arabela	tongue	niti	niti	n i t i	None	Zaparoan	n i t i	2834	4810	Johansson2021	C V C V
166	Iquito	tongue	nɨɨti	nɨɨti	n ɨː t i	tongue	Zaparoan	n ɨː t i	2834	4810	Michael2022	C V C V
746	WitotoMinica	tongue	iɯ́ɸe	iɯ́ɸe	i ɯ ɸ e	None	Huitotoan	i ɯ ɸ e	2852	4828	Huber2021	V V C V
968	WitotoMurui	tongue	iɯɸe	iɯɸe	i ɯ ɸ e	None	Huitotoan	i ɯ ɸ e	2852	4828	Huber2021	V V C V
1178	WitotoNipode	tongue	iɯ́pe	iɯ́pe	i ɯ p e	None	Huitotoan	i ɯ p e	2852	4828	Huber2021	V V C V
2897	AchuarShiwiar	tongue	iná̃ĩ	iná̃ĩ	i n a.i	Phonological alternation: inĩá̃ĩ	Chicham	i n a.i	2833	4809	Fast2008	V C V
1504	Aguaruna	tongue	idai	idai	i d ɛ.i	None	Chicham	i d ɛ.i	2833	4809	Johansson2021	V C V
3693	Shuar	tongue	iniái	iniái	i ɲ e.i	None	Chicham	i ɲ e.i	2833	4809	Pellizzaro2005	V C V
4132	Wampis	tongue	inai	inai	i n a.i	None	Chicham	i n a.i	2833	4809	Peña2023	V C V
1879	Chayahuita	tongue	nɨnɨɾa	nɨnɨɾa	n ɨ n ɨ ɾ a	None	Cahuapanan	n ɨ n ɨ - ɾ a - - - - -	2840	4816	Johansson2021	C V C V C V
3511	Shiwilu	tongue	ñinekla	ñinekla	ɲ i n ə ˀk l a	None	Cahuapanan	ɲ i n ə ˀk l a - - - - -	2840	4816	Valenzuela2012	C V C V C C V
4466	Yanesha	tongue	neɲet͡s	neɲet͡s	n e ɲ e ts + ɲ e + ts	None	Arawakan	n e ɲ e ts - - + ɲ e + ts	2840	4816	Peña2024	C V C V C + C V + C
2956	Andoa	tooth (front rather than molar)	ikyajá	ikyajá	i kʲ a h a	None	Zaparoan	i kʲ a h a	2859	4845	Michael2009	V C V C V
1639	Arabela	tooth (front rather than molar)	kwiaj̃a	kwiaj̃a	kʲ a h a	None	Zaparoan	- kʲ a h a	2859	4845	Johansson2021	C V C V
167	Iquito	tooth (front rather than molar)	iika	iika	iː k a	tooth or fang	Zaparoan	iː k a - -	2859	4845	Michael2022	V C V
3799	Tequiraca	tooth (front rather than molar)	āka	āka	a k a	Tessmann: Zahn	Isolate	a k a - -	2859	4845	Tessmann1930	V C V
2898	AchuarShiwiar	tooth (front rather than molar)	nái	nái	n a.i	None	Chicham	- n a.i	2856	4843	Fast2008	C V
578	Resigaro	tooth (front rather than molar)	oné	oné	o n e	None	Arawakan	o n e	2856	4843	Huber2021	V C V
3694	Shuar	tooth (front rather than molar)	nai	nai	n e.i	None	Chicham	- n e.i	2856	4843	Pellizzaro2005	C V
4131	Wampis	tooth (front rather than molar)	nai	nai	n a.i	None	Chicham	- n a.i	2856	4843	Peña2023	C V
748	WitotoMinica	tooth (front rather than molar)	íθido	íθido	i θ i + d o	None	Huitotoan	i θ i + d o	2874	4860 545	Huber2021	V C V + C V
970	WitotoMurui	tooth (front rather than molar)	iθido	iθido	i θ i + d o	None	Huitotoan	i θ i + d o	2874	4860 545	Huber2021	V C V + C V
1180	WitotoNipode	tooth (front rather than molar)	ítido	ítido	i t i + d o	None	Huitotoan	i t i + d o	2874	4860 545	Huber2021	V C V + C V
1505	Aguaruna	tooth (front rather than molar)	dai	dai	d ɛ.i	None	Chicham	d ɛ.i	2857	4844	Johansson2021	C V
3719	Chibito	tooth (front rather than molar)	dzuī (tui)	dzuī	dz u.i	Tessmann: Zahn	Isolate	dz u.i	2857	4844	Tessmann1930	C V
3085	Juri	tooth (front rather than molar)	(tcha) tikou	tikou	t i	Martius: dens	Ticuna-Yuri	t i	2857	4844	Martius1867	C V
2272	Bora	tooth (front rather than molar)	íʔkʷáhɨɨ́	íʔkʷáhɨɨ́	i.ʔ kʷ a h ɨː	/-hɨɨ́/ CLF:DISK?	Boran	i.ʔ kʷ a h ɨː	2860	4846	Seifart2024	V C V C V
2273	Muinane	tooth (front rather than molar)	íígai	íígai	iː g a i	None	Boran	iː g a - i	2860	4846	Seifart2024	V C V V
2271	Proto-Bora-Muinane	tooth (front rather than molar)	iʔgai	iʔgai	i.ʔ g a i	None	Boran	i.ʔ g a - i	2860	4846	Seifart2024	V C V V
1640	Arabela	tree	naana	naana	n aː n a	None	Zaparoan	n aː - - n a	851	207	Johansson2021	C V C V
168	Iquito	tree	náana	náana	n aː n a	tree	Zaparoan	n aː - - n a	851	207	Michael2022	C V C V
3949	Urarina	tree	n̪ɨ̃ɨ̃n̪ã́	n̪ɨ̃ɨ̃n̪ã́	n ɨː n a	None	Isolate	n ɨː - - n a	851	207	Peña2023	C V C V
4777	Zaparo	tree	nakuna	nakuna	n a k u n a	None	Zaparoan	n a k u n a	851	207	Beier2014	C V C V C V
390	Ocaina	tree	am̥ɯ̃ɯ̃ɲ̥a	am̥ɯ̃ɯ̃ɲ̥a	a m̥ ɯː + ɲ̥ a	None	Huitotoan	a m̥ ɯː + ɲ̥ a	2882	4885 1884	Huber2021	V C V + C V
801	WitotoMinica	tree	aména	aména	a m e + n a	None	Huitotoan	a m e + n a	2882	4885 1884	Huber2021	V C V + C V
1019	WitotoMurui	tree	amena	amena	a m e + n a	None	Huitotoan	a m e + n a	2882	4885 1884	Huber2021	V C V + C V
1226	WitotoNipode	tree	aména	aména	a m e + n a	None	Huitotoan	a m e + n a	2882	4885 1884	Huber2021	V C V + C V
2899	AchuarShiwiar	tree	númi	númi	n u m i	Phonological alternation: yúmi	Chicham	n u m i	2880	4884	Fast2008	C V C V
1506	Aguaruna	tree	numi	numi	n ʊ m i	None	Chicham	n ʊ m i	2880	4884	Johansson2021	C V C V
3695	Shuar	tree	numi	numi	n u m i	None	Chicham	n u m i	2880	4884	Pellizzaro2005	C V C V
4107	Wampis	tree	numi	numi	n u m i	None	Chicham	n u m i	2880	4884	Peña2023	C V C V
2374	Bora	tree	ɯ́me-ʔe	ɯ́me-ʔe	ɯ m ɛ + ʔ ɛ	None	Boran	ɯ m ɛ + ʔ ɛ	2884	4887 4888	Seifart2024	V C V + C V
2375	Muinane	tree	ɨ́mo-ʔo	ɨ́mo-ʔo	ɨ m o + ʔ o	None	Boran	ɨ m o + ʔ o	2884	4887 4888	Seifart2024	V C V + C V
2373	Proto-Bora-Muinane	tree	ɨmo-ʔo	ɨmo-ʔo	ɨ m o + ʔ o	None	Boran	ɨ m o + ʔ o	2884	4887 4888	Seifart2024	V C V + C V
815	WitotoMinica	two	ména	ména	m e n a	None	Huitotoan	m e n a	2917	4943	Huber2021	C V C V
1033	WitotoMurui	two	mena	mena	m e n a	Similar to Boran forms.	Huitotoan	m e n a	2917	4943	Huber2021	C V C V
1239	WitotoNipode	two	ména	ména	m e n a	None	Huitotoan	m e n a	2917	4943	Huber2021	C V C V
2901	AchuarShiwiar	two	jímiar	jímiar	h i mʲ a r	None	Chicham	h i mʲ a r	2899	4923	Fast2008	C V C V C
1507	Aguaruna	two	himag	himag	h i m a ŋ	None	Chicham	h i m a ŋ	2899	4923	Johansson2021	C V C V C
3697	Shuar	two	jímiar	jímiar	h i mʲ a ɾ	None	Chicham	h i mʲ a ɾ	2899	4923	Pellizzaro2005	C V C V C
4078	Wampis	two	jimar	jimar	h i m a r	None	Chicham	h i m a r	2899	4923	Peña2023	C V C V C
2401	Bora	two	mí-ɲéé-kʰɯɯ́	mí-ɲéé-kʰɯɯ́	m i + ɲ ɛ.ɛ + kʰ ɯ.ɯ	None	Boran	m i + ɲ ɛ.ɛ + kʰ ɯ.ɯ	2901	4925 4926 4927	Seifart2024	C V + C V + C V
2402	Muinane	two	míí-no-kkɨ	míí-no-kkɨ	m i.i + n o + k.k ɨ	None	Boran	m i.i + n o + k.k ɨ	2901	4925 4926 4927	Seifart2024	C V + C V + C V
2400	Proto-Bora-Muinane	two	mi-no-kɨ	mi-no-kɨ	m i + n o + k ɨ	None	Boran	m i + n o + k ɨ	2901	4925 4926 4927	Seifart2024	C V + C V + C V
3291	Pebas	two	nomoira	nomoira	n o m o i ɾ a	Martius: 2	Peba-Yagua	n o m o i ɾ a - - -	2918	4944	Martius1867	C V C V V C V
4422	Yagua	two	araju̠	araju̠	n a r a m u e	None	Peba-Yagua	n a - - - r a m u e	2918	4944	Gonzales2023	C V C V C V V
3824	Yameo	two	narámue̯	narámue̯	n a r a m u e	Tessmann: zwei	Peba-Yagua	n a - - - r a m u e	2918	4944	Tessmann1930	C V C V C V V
2904	AchuarShiwiar	warm (of weather)	tsúwer	tsúwer	ts u w ɨ r	None	Chicham	ts u w ɨ r	2924	4967	Fast2008	C V C V C
4960	Shuar	warm (of weather)	tsuer	tsuer	ts u ɨ r	None	Chicham	ts u - ɨ r	2924	4967	Pellizzaro2005	C V V C
4983	Wampis	warm (of weather)	tsuer	tsuer	ts u ɨ r	None	Chicham	ts u - ɨ r	2924	4967	Peña2023	C V V C
2958	Andoa	water	moáka	moáka	m o a k a	None	Zaparoan	m o - a k a	2929	4973	Michael2009	C V V C V
1643	Arabela	water	mowaka	mowaka	m o w a k a	None	Zaparoan	m o w a k a	2929	4973	Johansson2021	C V C V C V
176	Iquito	water	aaka	aaka	aː k a	water	Zaparoan	- - - aː k a	2929	4973	Michael2022	V C V
777	WitotoMinica	water	háɯnoi	háɯnoi	h a.ɯ n o.i	None	Huitotoan	h a.ɯ n o.i	2947	4993	Huber2021	C V C V
994	WitotoMurui	water	hɯnui	hɯnui	h ɯ n u.i	None	Huitotoan	h ɯ n u.i	2947	4993	Huber2021	C V C V
1201	WitotoNipode	water	háɯnoi	háɯnoi	h a.ɯ n o.i	None	Huitotoan	h a.ɯ n o.i	2947	4993	Huber2021	C V C V
2906	AchuarShiwiar	water	yúmi	yúmi	j u m i	None	Chicham	j u m i	2928	4972	Fast2008	C V C V
1509	Aguaruna	water	jumi	jumi	j ʊ m i	None	Chicham	j ʊ m i	2928	4972	Johansson2021	C V C V
4962	Shuar	water	yumi	yumi	j u m i	'agua de lluvia'	Chicham	j u m i	2928	4972	Pellizzaro2005	C V C V
4961	Wampis	water	yumi	yumi	j u m i	None	Chicham	j u m i	2928	4972	Peña2023	C V C V
2329	Bora	water	nɯ́-hpʰakʰʲo	nɯ́-hpʰakʰʲo	n ɯ + h.pʰ a kʰʲ o	None	Boran	n ɯ + h.pʰ a kʰʲ o	2930	4974 4975	Seifart2024	C V + C V C V
2330	Muinane	water	nɨ́-ɸáíʔu	nɨ́-ɸáíʔu	n ɨ + ɸ a.i ʔ u	None	Boran	n ɨ + ɸ a.i ʔ u	2930	4974 4975	Seifart2024	C V + C V C V
2328	Proto-Bora-Muinane	water	nɨ-ppaiu	nɨ-ppaiu	n ɨ + p.p a.i u	None	Boran	n ɨ + p.p a.i - u	2930	4974 4975	Seifart2024	C V + C V V
4964	AchuarShiwiar	water	éntsa	éntsa	ɨ n ts a	'río, quebrada'	Chicham	ɨ n ts a	2941	4987	Fast2008	V C C V
4963	Aguaruna	water	entsa	entsa	ɨ n ts a	'riachuelo, arroyo, quebrada'	Chicham	ɨ n ts a	2941	4987	Paati2020	V C C V
3701	Shuar	water	entsa	entsa	ɨ n ts a	'agua de vertiente'	Chicham	ɨ n ts a	2941	4987	Pellizzaro2005	V C C V
4195	Wampis	water	entsa	entsa	ɨ n ts a	None	Chicham	ɨ n ts a	2941	4987	Peña2023	V C C V
421	Ocaina	we	xa	xa	x a	None	Huitotoan	x a	714	1904	Huber2021	C V
823	WitotoMinica	we	kaɯ	kaɯ	k a.ɯ	None	Huitotoan	k a.ɯ	714	1904	Huber2021	C V
1040	WitotoMurui	we	kaɯ	kaɯ	k a.ɯ	1PL	Huitotoan	k a.ɯ	714	1904	Huber2021	C V
1247	WitotoNipode	we	kaɯ	kaɯ	k a.ɯ	None	Huitotoan	k a.ɯ	714	1904	Huber2021	C V
424	Ocaina	we	xoxo	xoxo	x o x o	None	Huitotoan	x o x o	716	1905	Huber2021	C V C V
824	WitotoMinica	we	kóko	kóko	k o k o	None	Huitotoan	k o k o	716	1905	Huber2021	C V C V
1041	WitotoMurui	we	koko	koko	k o k o	1DL.M	Huitotoan	k o k o	716	1905	Huber2021	C V C V
1248	WitotoNipode	we	kóko	kóko	k o k o	None	Huitotoan	k o k o	716	1905	Huber2021	C V C V
