ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SUBGROUP	ALIGNMENT	COGID	COGIDS	SOURCE	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES
597	Resigaro	old	pʰaigí	pʰaigí	pʰ a i g i	None	Arawakan	pʰ a i g i	1072	2347	Huber2021	1 7 7 1 7	AXYBZ	PAIKI	20	20.P.C 20.A.V 20.I.V 20.K.C 20.I.V	2.0 1.5 1.3 1.75 0.8	pʰaigi	0
775	WitotoMinica	old	éiroma	éiroma	e i + ɾ o + m a	None	Huitotoan	e i + ɾ o + m a	1078	2352 1674 1673	Huber2021	7 7 9 5 7 9 4 7	XZ_AX_AX	EI_RU_MA	29	29.E.V 29.I.V 29._._ 29.R.C 29.U.V 29._._ 29.M.C 29.A.V	1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5	ei+ɾo+ma	0
776	WitotoMinica	old	éikome	éikome	e i + k o m e	mature-? /kome/ really looks like Boran forms.	Huitotoan	e i + k o m e	1079	2352 1675	Huber2021	7 7 9 1 7 4 7	XZ_AXBZ	EI_KUME	29	29.E.V 29.I.V 29._._ 29.K.C 29.U.V 29.M.C 29.E.V	1.5 0.8 0.0 2.0 1.5 1.75 0.8	ei+kome	0
992	WitotoMurui	old	eiroma	eiroma	e i + r o + m a	mature-?-CLF:M	Huitotoan	e i + r o + m a	1078	2352 1674 1673	Huber2021	7 7 9 5 7 9 4 7	XZ_AX_AX	EI_RU_MA	30	30.E.V 30.I.V 30._._ 30.R.C 30.U.V 30._._ 30.M.C 30.A.V	1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5	ei+ro+ma	0
993	WitotoMurui	old	uaɯkɯma	uaɯkɯma	u a ɯ k ɯ + m a	None	Huitotoan	u a ɯ k ɯ + m a	1084	2357 1673	Huber2021	7 7 7 1 7 9 4 7	XYYBZ_AX	YAIKI_MA	30	30.Y.V 30.A.V 30.I.V 30.K.C 30.I.V 30._._ 30.M.C 30.A.V	1.5 1.3 1.3 1.75 0.8 0.0 2.0 1.5	uaɯkɯ+ma	0
1200	WitotoNipode	old	eíroma	eíroma	e i + ɾ o + m a	None	Huitotoan	e i + ɾ o + m a	1078	2352 1674 1673	Huber2021	7 7 9 5 7 9 4 7	XZ_AX_AX	EI_RU_MA	31	31.E.V 31.I.V 31._._ 31.R.C 31.U.V 31._._ 31.M.C 31.A.V	1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5	ei+ɾo+ma	0
2659	Proto-Bora-Muinane	old	ʦɨk-	ʦɨk-	ts ɨ k	None	Boran	ts ɨ k - ( - - - - - - )	1070	2346	Seifart2024	2 7 1	AXN	CIK	19	19.C.C 19.I.V 19.K.c	2.0 1.5 0.8	tsɨk	0
2660	Proto-Bora-Muinane	old	koomo-	koomo-	k o o m o	None	Boran	k o.o m o ( - - )	1082	2355	Seifart2024	1 7 7 4 7	AXYBZ	KUUMU	19	19.K.C 19.U.V 19.U.V 19.M.C 19.U.V	2.0 1.5 1.3 1.75 0.8	koomo	0
2661	Bora	old	ʦʰɯ́ɯ́kʰáa-ne	ʦʰɯ́ɯ́kʰáa-ne	tsʰ ɯ ɯ kʰ a a + n ɛ	None	Boran	tsʰ ɯ.ɯ kʰ a.a ( - - - - - - ) + n ɛ	1071	2346 2337	Seifart2024	2 7 7 1 7 7 9 4 7	AXYBYZ_AX	CIIKAA_NE	5	5.C.C 5.I.V 5.I.V 5.K.C 5.A.V 5.A.V 5._._ 5.N.C 5.E.V	2.0 1.5 1.3 1.75 1.3 0.8 0.0 2.0 1.5	tsʰɯɯkʰaa+nɛ	0
2662	Bora	old	kʰeéme	kʰeéme	kʰ ɛ ɛ m ɛ	None	Boran	kʰ ɛ.ɛ m ɛ ( - - )	1082	2355	Seifart2024	1 7 7 4 7	AXYBZ	KEEME	5	5.K.C 5.E.V 5.E.V 5.M.C 5.E.V	2.0 1.5 1.3 1.75 0.8	kʰɛɛmɛ	0
2663	Muinane	old	sɨ́kɨ́heʔɨno	sɨ́kɨ́heʔɨno	s ɨ k ɨ h e ʔ ɨ n o	/heʔɨ/ looks like unanalyzable Muinane segment	Boran	s ɨ k ɨ ( h e ʔ ɨ n o )	1070	2346	Seifart2024	3 7 1 7 3 7 1 7 4 7	AXBYBYBYBZ	SIKIHEHINU	14	14.S.C 14.I.V 14.K.C 14.I.V 14.H.C 14.E.V 14.H.C 14.I.V 14.N.C 14.U.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	sɨkɨheʔɨno	0
2664	Muinane	old	kóomobo	kóomobo	k o o m o b o	None	Boran	k o.o m o ( b o )	1082	2355	Seifart2024	1 7 7 4 7 1 7	AXYBYBZ	KUUMUPU	14	14.K.C 14.U.V 14.U.V 14.M.C 14.U.V 14.P.C 14.U.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	koomobo	0
2834	AchuarShiwiar	old	weámrau	weámrau	w ɨa m r au	anciano	Chicham	w ɨa m r au	1061	2335	Fast2008	6 7 4 5 7	AXBCZ	WIMRA	1	1.W.C 1.I.V 1.M.C 1.R.C 1.A.V	2.0 1.5 1.75 1.5 0.8	wɨamrau	0
2835	AchuarShiwiar	old	arút	arút	a r u t	usado	Chicham	a r u t	1074	2349	Fast2008	7 5 7 1	XBYN	ARYT	1	1.A.V 1.R.C 1.Y.V 1.T.c	1.5 1.75 1.3 0.8	arut	0
3010	Canichana	old	em-mara	em-mara	e m + m a ɾ a	None	Isolate	e m + m a ɾ a	1062	2338 2339	Crevels2012	7 4 9 4 7 5 7	XN_AXBZ	EM_MARA	7	7.E.V 7.M.c 7._._ 7.M.C 7.A.V 7.R.C 7.A.V	1.5 0.8 0.0 2.0 1.5 1.75 0.8	em+maɾa	0
3162	Juri	old	itä	itä	i t a	Martius: senex	Ticuna-Yuri	i t a	1066	2342	Martius1867	7 1 7	XBZ	ITA	12	12.I.V 12.T.C 12.A.V	1.5 1.75 0.8	ita	0
3163	Juri	old	raiuu	raiuu	ɾ a i u u	Martius: senex	Ticuna-Yuri	ɾ a i u u	1083	2356	Martius1867	5 7 7 7 7	AXYYZ	RAIYY	12	12.R.C 12.A.V 12.I.V 12.Y.V 12.Y.V	2.0 1.5 1.3 1.3 0.8	ɾaiuu	0
3248	Coeruna	old	jáme	jáme	h a m e	Martius: senex	Huitotoan	h a m e	1064	2340	Martius1867	3 7 4 7	AXBZ	HAME	10	10.H.C 10.A.V 10.M.C 10.E.V	2.0 1.5 1.75 0.8	hame	0
3345	MiranhaCarapana-Tapuya	old	ruimáe	ruimáe	r u i m a e	Martius: senex	Huitotoan	r u i m a e	1067	2343	Martius1867	5 7 7 4 7 7	AXYBYZ	RYIMAE	13	13.R.C 13.Y.V 13.I.V 13.M.C 13.A.V 13.E.V	2.0 1.5 1.3 1.75 1.3 0.8	ruimae	0
3455	Shiwilu	old	taserpi	taserpi	t a s ə ɾ p i	The form given here is for persons. The form used to refer to things is: user’	Cahuapanan	t a s ə ɾ p i	1073	2348	Valenzuela2012	1 7 3 7 5 1 7	AXBYMBZ	TASERPI	21	21.T.C 21.A.V 21.S.C 21.E.V 21.R.c 21.P.C 21.I.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	tasəɾpi	0
3634	Shuar	old	arut	arut	a ɾ u t	Because of more morphological complexity (and perhaps also semantic), here is the variant: úuntach’	Chicham	a ɾ u t	1074	2349	Pellizzaro2005	7 5 7 1	XBYN	ARYT	22	22.A.V 22.R.C 22.Y.V 22.T.c	1.5 1.75 1.3 0.8	aɾut	0
3971	Urarina	old	biiɲãã́	biiɲãã́	b i i ɲ a a	None	Isolate	b i i ɲ a a	1076	2350	Peña2023	1 7 7 4 7 7	AXYBYZ	PIINAA	26	26.P.C 26.I.V 26.I.V 26.N.C 26.A.V 26.A.V	2.0 1.5 1.3 1.75 1.3 0.8	biiɲaa	0
4225	Wampis	old	uun	uun	uː n t a + tʃ i	None	Chicham	- uː n t a + - tʃ i	1077	2351 892	Peña2023	7 4 1 7 9 1 7	XMBZ_AX	YNTA_TI	27	27.Y.V 27.N.c 27.T.C 27.A.V 27._._ 27.T.C 27.I.V	1.5 1.1 1.75 0.8 0.0 2.0 1.5	uːnta+tʃi	0
4405	Yagua	old	rimityura	rimityura	r i m i tʲ u + r a	None	Peba-Yagua	r i m i tʲ u + r a	1080	2353 2018	Gonzales2023	5 7 4 7 1 7 9 5 7	AXBYBZ_AX	RIMITY_RA	32	32.R.C 32.I.V 32.M.C 32.I.V 32.T.C 32.Y.V 32._._ 32.R.C 32.A.V	2.0 1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5	rimitʲu+ra	0
4622	Yanesha	old	poˀnmeneʃaˀ	poˀnmeneʃaˀ	p oˀ n m e n e ʃ aˀ	None	Arawakan	p oˀ n m e n e ʃ aˀ	1081	2354	Peña2024	1 7 4 4 7 4 7 3 7	AXMBYBYBZ	PUNMENESA	34	34.P.C 34.U.V 34.N.c 34.M.C 34.E.V 34.N.C 34.E.V 34.S.C 34.A.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	poˀnmeneʃaˀ	0
4861	Aguaruna	old	múuntutʃi	múuntutʃi	m !úu/uː n t a + u tʃ i	None	Chicham	m !úu/uː n t a + u tʃ i	1077	2351 892	Overall2007	4 7 4 1 7 9 7 1 7	AXMBZ_XBZ	MYNTA_YTI	2	2.M.C 2.Y.V 2.N.c 2.T.C 2.A.V 2._._ 2.Y.V 2.T.C 2.I.V	2.0 1.5 1.1 1.75 0.8 0.0 1.5 1.75 0.8	m!úu/uːnta+utʃi	0
4862	Shuar	old	úuntach’	úuntach’	!úu/uː n t a + tʃ	None	Chicham	- !úu/uː n t a + - tʃ -	1077	2351 892	Saad2014	7 4 1 7 9 1	XMBZ_A	YNTA_T	22	22.Y.V 22.N.c 22.T.C 22.A.V 22._._ 22.T.C	1.5 1.1 1.75 0.8 0.0 2.0	!úu/uːnta+tʃ	0
4863	AchuarShiwiar	old	húuntatʃ	húuntatʃ	h !úu/uː n t a + tʃ	None	Chicham	h !úu/uː n t a + - tʃ -	1077	2351 892	Kohlberger2020	3 7 4 1 7 9 1	AXMBZ_A	HYNTA_T	1	1.H.C 1.Y.V 1.N.c 1.T.C 1.A.V 1._._ 1.T.C	2.0 1.5 1.1 1.75 0.8 0.0 2.0	h!úu/uːnta+tʃ	0
104	Iquito	one	nuúkiika	nuúkiika	n uː k iː k a	one	Zaparoan	n uː k iː k a - - ( - - )	1093	2373	Michael2022	4 7 1 7 1 7	AXBYBZ	NYKIKA	11	11.N.C 11.Y.V 11.K.C 11.I.V 11.K.C 11.A.V	2.0 1.5 1.75 1.3 1.75 0.8	nuːkiːka	0
262	Ticuna	one	wiʼ́á	wiʼ́á	w i ʔ a	one	Ticuna-Yuri	w i ʔ a	1102	2382	Bertet2020	6 7 1 7	AXBZ	WIHA	25	25.W.C 25.I.V 25.H.C 25.A.V	2.0 1.5 1.75 0.8	wiʔa	0
405	Ocaina	one	tʲa	tʲa	tʲ a	None	Huitotoan	tʲ a	525	1677	Huber2021	1 7	AX	TA	16	16.T.C 16.A.V	2.0 1.5	tʲa	0
406	Ocaina	one	maʔ	maʔ	m a ʔ	None	Huitotoan	m a ʔ	1105	2385	Huber2021	4 7 1	AXN	MAH	16	16.M.C 16.A.V 16.H.c	2.0 1.5 0.8	maʔ	0
631	Resigaro	one	sagú	sagú	s a g u	None	Arawakan	s a g u	1099	2379	Huber2021	3 7 1 7	AXBZ	SAKY	20	20.S.C 20.A.V 20.K.C 20.Y.V	2.0 1.5 1.75 0.8	sagu	0
813	WitotoMinica	one	da	da	d a	None	Huitotoan	d a	525	1677	Huber2021	1 7	AX	TA	29	29.T.C 29.A.V	2.0 1.5	da	0
814	WitotoMinica	one	dáa	dáa	d aː	None	Huitotoan	d aː	525	1677	Huber2021	1 7	AX	TA	29	29.T.C 29.A.V	2.0 1.5	daː	0
1031	WitotoMurui	one	dahe	dahe	d a + h e	CLF:G	Huitotoan	d a + h e	526	1677 1676	Huber2021	1 7 9 3 7	AX_AX	TA_HE	30	30.T.C 30.A.V 30._._ 30.H.C 30.E.V	2.0 1.5 0.0 2.0 1.5	da+he	0
1032	WitotoMurui	one	dae	dae	d a + e	CLF:G	Huitotoan	d a + - e	526	1677 1676	Huber2021	1 7 9 7	AX_X	TA_E	30	30.T.C 30.A.V 30._._ 30.E.V	2.0 1.5 0.0 1.5	da+e	0
1238	WitotoNipode	one	da	da	d a	None	Huitotoan	d a	525	1677	Huber2021	1 7	AX	TA	31	31.T.C 31.A.V	2.0 1.5	da	1
1463	Aguaruna	one	makitʃik	makitʃik	m a k i tʃ i k	None	Chicham	m a k i tʃ i k	1087	2365	Johansson2021	4 7 1 7 1 7 1	AXBYBYN	MAKITIK	2	2.M.C 2.A.V 2.K.C 2.I.V 2.T.C 2.I.V 2.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	makitʃik	0
1598	Arabela	one	nikiiɾijatu	nikiiɾijatu	n i k iː ɾ i h a t u	None	Zaparoan	n i k iː ɾ i h a ( t u )	1093	2373	Johansson2021	4 7 1 7 5 7 3 7 1 7	AXBYBYBYBZ	NIKIRIHATY	4	4.N.C 4.I.V 4.K.C 4.I.V 4.R.C 4.I.V 4.H.C 4.A.V 4.T.C 4.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	nikiːɾihatu	0
1720	Candoshi-Shapra	one	minamta	minamta	m i n a m t a	None	Isolate	m i n a m t a	1090	2369	Johansson2021	4 7 4 7 4 1 7	AXBYMBZ	MINAMTA	6	6.M.C 6.I.V 6.N.C 6.A.V 6.M.c 6.T.C 6.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	minamta	0
1841	Chayahuita	one	aʔnaʔ	aʔnaʔ	a ʔ n a ʔ	None	Cahuapanan	a.ʔ n a.ʔ ( - - )	1100	2380	Johansson2021	7 1 4 7 1	XBCYN	AHNAH	8	8.A.V 8.H.C 8.N.C 8.A.V 8.H.c	1.5 1.75 1.5 1.3 0.8	aʔnaʔ	0
1965	Muniche	one	wɨʔtsaʔa	wɨʔtsaʔa	w ɨ ʔ ts a ʔ a	None	Isolate	w ɨ ʔ ts a ʔ a	1097	2376	Johansson2021	6 7 1 2 7 1 7	AXBCYBZ	WIHCAHA	15	15.W.C 15.I.V 15.H.C 15.C.C 15.A.V 15.H.C 15.A.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	wɨʔtsaʔa	0
2081	Taushiro	one	watʃiʔkanto	watʃiʔkanto	w a tʃ i ʔ k a n t o	None	Isolate	w a tʃ i ʔ k a n t o	1101	2381	Johansson2021	6 7 1 7 1 1 7 4 1 7	AXBYMBYMBZ	WATIHKANTU	23	23.W.C 23.A.V 23.T.C 23.I.V 23.H.c 23.K.C 23.A.V 23.N.c 23.T.C 23.U.V	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.1 1.75 0.8	watʃiʔkanto	0
2206	Waorani	one	adoke	adoke	a d o k e	None	Isolate	a d o k e	1103	2383	Johansson2021	7 1 7 1 7	XBYBZ	ATUKE	28	28.A.V 28.T.C 28.U.V 28.K.C 28.E.V	1.5 1.75 1.3 1.75 0.8	adoke	0
2397	Proto-Bora-Muinane	one	ʦaa-no	ʦaa-no	ts a a + n o	None	Boran	ts a.a + n o	1089	2367 2368	Seifart2024	2 7 7 9 4 7	AXZ_AX	CAA_NU	19	19.C.C 19.A.V 19.A.V 19._._ 19.N.C 19.U.V	2.0 1.5 0.8 0.0 2.0 1.5	tsaa+no	0
2398	Bora	one	ʦʰa-ne	ʦʰa-ne	tsʰ a + n ɛ	None	Boran	tsʰ a + n ɛ	1089	2367 2368	Seifart2024	2 7 9 4 7	AX_AX	CA_NE	5	5.C.C 5.A.V 5._._ 5.N.C 5.E.V	2.0 1.5 0.0 2.0 1.5	tsʰa+nɛ	0
2399	Muinane	one	sáá-no	sáá-no	s a a + n o	None	Boran	s a.a + n o	1089	2367 2368	Seifart2024	3 7 7 9 4 7	AXZ_AX	SAA_NU	14	14.S.C 14.A.V 14.A.V 14._._ 14.N.C 14.U.V	2.0 1.5 0.8 0.0 2.0 1.5	saa+no	0
2836	AchuarShiwiar	one	kíchik	chikíchik	tʃ i k i tʃ i k	Phonological anternation: kíchik	Chicham	tʃ i k i tʃ i k	1087	2365	Fast2008	1 7 1 7 1 7 1	AXBYBYN	TIKITIK	1	1.T.C 1.I.V 1.K.C 1.I.V 1.T.C 1.I.V 1.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tʃikitʃik	0
3011	Canichana	one	merece	merece	m e ɾ e k e	None	Isolate	m e ɾ e k e	1091	2370	Crevels2012	4 7 5 7 1 7	AXBYBZ	MEREKE	7	7.M.C 7.E.V 7.R.C 7.E.V 7.K.C 7.E.V	2.0 1.5 1.75 1.3 1.75 0.8	meɾeke	0
3182	Juri	one	ghoméa	ghoméa	g o m e a	Martius: 1	Ticuna-Yuri	g o m e a -	1094	2374	Martius1867	1 7 4 7 7	AXBYZ	KUMEA	12	12.K.C 12.U.V 12.M.C 12.E.V 12.A.V	2.0 1.5 1.75 1.3 0.8	gomea	0
3183	Juri	one	comäa	comäa	c o m a a	Martius: 1	Ticuna-Yuri	c o m a a -	1094	2374	Martius1867	1 7 4 7 7	AXBYZ	CUMAA	12	12.C.C 12.U.V 12.M.C 12.A.V 12.A.V	2.0 1.5 1.75 1.3 0.8	comaa	0
3184	Juri	one	coméeh	coméeh	c o m e e ʔ	Martius: 1	Ticuna-Yuri	c o m e e ʔ	1094	2374	Martius1867	1 7 4 7 7 1	AXBYYN	CUMEEH	12	12.C.C 12.U.V 12.M.C 12.E.V 12.E.V 12.H.c	2.0 1.5 1.75 1.3 1.3 0.8	comeeʔ	0
3290	Pebas	one	tomeu-lay	tomeu-lay	t o m e u + l a j	Martius: 1	Peba-Yagua	t o m e u - + l a j	1095	2374 2378	Martius1867	1 7 4 7 7 9 5 7 6	AXBYZ_AXN	TUMEY_LAJ	18	18.T.C 18.U.V 18.M.C 18.E.V 18.Y.V 18._._ 18.L.C 18.A.V 18.J.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8	tomeu+laj	0
3356	MiranhaCarapana-Tapuya	one	zähzāma	zähzāma	z a ʔ z a m a	Martius: 1	Huitotoan	z a ʔ z a m a	1096	2375	Martius1867	3 7 1 3 7 4 7	AXBCYBZ	SAHSAMA	13	13.S.C 13.A.V 13.H.C 13.S.C 13.A.V 13.M.C 13.A.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	zaʔzama	0
3456	Shiwilu	one	ala’sa’	ala’sa’	a l a ʔ s a ʔ	None	Cahuapanan	a l a.ʔ ( s a.ʔ )	1100	2380	Valenzuela2012	7 5 7 1 3 7 1	XBYBCYN	ALAHSAH	21	21.A.V 21.L.C 21.A.V 21.H.C 21.S.C 21.A.V 21.H.c	1.5 1.75 1.3 1.75 1.5 1.3 0.8	alaʔsaʔ	0
3635	Shuar	one	chikíchik	chikíchik	tʃ i k i tʃ i k	None	Chicham	tʃ i k i tʃ i k	1087	2365	Pellizzaro2005	1 7 1 7 1 7 1	AXBYBYN	TIKITIK	22	22.T.C 22.I.V 22.K.C 22.I.V 22.T.C 22.I.V 22.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tʃikitʃik	0
3732	Chibito	one	etsí	etsí	e ts i	Tessmann: eins	Isolate	e ts i	1092	2372	Tessmann1930	7 2 7	XBZ	ECI	9	9.E.V 9.C.C 9.I.V	1.5 1.75 0.8	etsi	0
3751	Omurano	one	naθŏ́ro	naθŏ́ro	n a θ o r o	Tessmann: eins	Isolate	n a θ o r o	1098	2377	Tessmann1930	4 7 3 7 5 7	AXBYBZ	NADURU	17	17.N.C 17.A.V 17.D.C 17.U.V 17.R.C 17.U.V	2.0 1.5 1.75 1.3 1.75 0.8	naθoro	0
3810	Tequiraca	one	ismáwa	ismáwa	i s m a w a	Tessmann: eins	Isolate	i s m a w a	962	2179	Tessmann1930	7 3 4 7 6 7	XBCYBZ	ISMAWA	24	24.I.V 24.S.C 24.M.C 24.A.V 24.W.C 24.A.V	1.5 1.75 1.5 1.3 1.75 0.8	ismawa	0
3823	Yameo	one	pwitĕ́r	pwitĕ́r	p w i t e r	Tessmann: eins	Peba-Yagua	p w i t e r	1104	2384	Tessmann1930	1 6 7 1 7 5	ACXBYN	PWITER	33	33.P.C 33.W.C 33.I.V 33.T.C 33.E.V 33.R.c	2.0 1.5 1.5 1.75 1.3 0.8	pwiter	0
4077	Wampis	one	tikichik	tikichik	t i k i tʃ i k	None	Chicham	t i k i tʃ i k	1087	2365	Peña2023	1 7 1 7 1 7 1	AXBYBYN	TIKITIK	27	27.T.C 27.I.V 27.K.C 27.I.V 27.T.C 27.I.V 27.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tikitʃik	0
4421	Yagua	one	tarakï	tarakï	t a r a k ï	None	Peba-Yagua	t a r a k ï	1091	2370	Gonzales2023	1 7 5 7 1 7	AXBYBZ	TARAKI	32	32.T.C 32.A.V 32.R.C 32.A.V 32.K.C 32.I.V	2.0 1.5 1.75 1.3 1.75 0.8	tarakï	0
4729	Zaparo	one	nukakɨha	nukakɨha	n u k a k ɨ h a	None	Zaparoan	n u k a k ɨ h a ( - - )	1093	2373	Beier2014	4 7 1 7 1 7 3 7	AXBYBYBZ	NYKAKIHA	35	35.N.C 35.Y.V 35.K.C 35.A.V 35.K.C 35.I.V 35.H.C 35.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	nukakɨha	0
105	Iquito	other	taana	taana	t aː n a	other	Zaparoan	t aː n a	1110	2407	Michael2022	1 7 4 7	AXBZ	TANA	11	11.T.C 11.A.V 11.N.C 11.A.V	2.0 1.5 1.75 0.8	taːna	0
263	Ticuna	other	na̋i	na̋i	n a i	other (n)	Ticuna-Yuri	n a i	1117	2417	Bertet2020	4 7 7	AXZ	NAI	25	25.N.C 25.A.V 25.I.V	2.0 1.5 0.8	nai	0
264	Ticuna	other	nài	nài	n a i	other (f/m)	Ticuna-Yuri	n a i	1117	2417	Bertet2020	4 7 7	AXZ	NAI	25	25.N.C 25.A.V 25.I.V	2.0 1.5 0.8	nai	1
265	Ticuna	other	tò	tò	t o	other (ns)	Ticuna-Yuri	t o	1121	2420	Bertet2020	1 7	AX	TU	25	25.T.C 25.U.V	2.0 1.5	to	0
510	Ocaina	other	aɲ̥ii	aɲ̥ii	a ɲ̥ iː	None	Huitotoan	a ɲ̥ iː	1114	2413	Huber2021	7 4 7	XBZ	ANI	16	16.A.V 16.N.C 16.I.V	1.5 1.75 0.8	aɲ̥iː	0
690	Resigaro	other	apáapí	apáapí	a p aː p i	None	Arawakan	a p aː p i	1115	2414	Huber2021	7 1 7 1 7	XBYBZ	APAPI	20	20.A.V 20.P.C 20.A.V 20.P.C 20.I.V	1.5 1.75 1.3 1.75 0.8	apaːpi	0
893	WitotoMinica	other	hɯáɯ	hɯáɯ	h ɯ a ɯ	None	Huitotoan	h ɯ a ɯ	1119	2419	Huber2021	3 7 7 7	AXYZ	HIAI	29	29.H.C 29.I.V 29.A.V 29.I.V	2.0 1.5 1.3 0.8	hɯaɯ	0
894	WitotoMinica	other	hɯáɯe	hɯáɯe	h ɯ a ɯ + e	None	Huitotoan	h ɯ a ɯ + e	1120	2419 1678	Huber2021	3 7 7 7 9 7	AXYZ_X	HIAI_E	29	29.H.C 29.I.V 29.A.V 29.I.V 29._._ 29.E.V	2.0 1.5 1.3 0.8 0.0 1.5	hɯaɯ+e	0
1104	WitotoMurui	other	hɯaɯe	hɯaɯe	h ɯ a ɯ + e	CLF:G	Huitotoan	h ɯ a ɯ + e	1120	2419 1678	Huber2021	3 7 7 7 9 7	AXYZ_X	HIAI_E	30	30.H.C 30.I.V 30.A.V 30.I.V 30._._ 30.E.V	2.0 1.5 1.3 0.8 0.0 1.5	hɯaɯ+e	0
1221	WitotoNipode	other	hɯáɯ	hɯáɯ	h ɯ a ɯ	None	Huitotoan	h ɯ a ɯ	1119	2419	Huber2021	3 7 7 7	AXYZ	HIAI	31	31.H.C 31.I.V 31.A.V 31.I.V	2.0 1.5 1.3 0.8	hɯaɯ	0
1222	WitotoNipode	other	hɯáɯɯe	hɯáɯɯe	h ɯ a ɯː + e	None	Huitotoan	h ɯ a ɯː + e	1120	2419 1678	Huber2021	3 7 7 7 9 7	AXYZ_X	HIAI_E	31	31.H.C 31.I.V 31.A.V 31.I.V 31._._ 31.E.V	2.0 1.5 1.3 0.8 0.0 1.5	hɯaɯː+e	0
1464	Aguaruna	other	tikitʃ	tikitʃ	t i k i tʃ	None	Chicham	t i k i tʃ	1109	2406	Johansson2021	1 7 1 7 1	AXBYN	TIKIT	2	2.T.C 2.I.V 2.K.C 2.I.V 2.T.c	2.0 1.5 1.75 1.3 0.8	tikitʃ	0
1599	Arabela	other	tama	tama	t a m a	None	Zaparoan	t a m a	1110	2407	Johansson2021	1 7 4 7	AXBZ	TAMA	4	4.T.C 4.A.V 4.M.C 4.A.V	2.0 1.5 1.75 0.8	tama	0
1721	Candoshi-Shapra	other	mino	mino	m i n o	None	Isolate	m i n o	1112	2410	Johansson2021	4 7 4 7	AXBZ	MINU	6	6.M.C 6.I.V 6.N.C 6.U.V	2.0 1.5 1.75 0.8	mino	0
1842	Chayahuita	other	aʔnaʔ	aʔnaʔ	a ʔ n a ʔ	None	Cahuapanan	a.ʔ n a.ʔ ( - - )	1100	2380	Johansson2021	7 1 4 7 1	XBCYN	AHNAH	8	8.A.V 8.H.C 8.N.C 8.A.V 8.H.c	1.5 1.75 1.5 1.3 0.8	aʔnaʔ	1
1966	Muniche	other	pɨtsɨ	pɨtsɨ	p ɨ ts ɨ	None	Isolate	p ɨ ts ɨ	1113	2412	Johansson2021	1 7 2 7	AXBZ	PICI	15	15.P.C 15.I.V 15.C.C 15.I.V	2.0 1.5 1.75 0.8	pɨtsɨ	0
2082	Taushiro	other	jiʔtua	jiʔtua	j i ʔ t u a	None	Isolate	j i ʔ t u a	1116	2416	Johansson2021	6 7 1 1 7 7	AXMBYZ	JIHTYA	23	23.J.C 23.I.V 23.H.c 23.T.C 23.Y.V 23.A.V	2.0 1.5 1.1 1.75 1.3 0.8	jiʔtua	0
2573	Proto-Bora-Muinane	other	ʦi-ppi	ʦi-ppi	ts i + p p i	None	Boran	ts i + p.p i	1111	2408 2409	Seifart2024	2 7 9 1 1 7	AX_ACZ	CI_PPI	19	19.C.C 19.I.V 19._._ 19.P.C 19.P.C 19.I.V	2.0 1.5 0.0 2.0 1.5 0.8	tsi+ppi	0
2574	Bora	other	ʦʰi-hpʰi	ʦʰi-hpʰi	tsʰ i + h pʰ i	None	Boran	tsʰ i + h.pʰ i	1111	2408 2409	Seifart2024	2 7 9 3 1 7	AX_ACZ	CI_HPI	5	5.C.C 5.I.V 5._._ 5.H.C 5.P.C 5.I.V	2.0 1.5 0.0 2.0 1.5 0.8	tsʰi+hpʰi	0
2575	Muinane	other	sí-ɸi	sí-ɸi	s i + ɸ i	None	Boran	s i + ɸ i	1111	2408 2409	Seifart2024	3 7 9 3 7	AX_AX	SI_BI	14	14.S.C 14.I.V 14._._ 14.B.C 14.I.V	2.0 1.5 0.0 2.0 1.5	si+ɸi	0
2837	AchuarShiwiar	other	kich	chikich	tʃ i k i tʃ	Phonological alternation: kich	Chicham	tʃ i k i tʃ	1109	2406	Fast2008	1 7 1 7 1	AXBYN	TIKIT	1	1.T.C 1.I.V 1.K.C 1.I.V 1.T.c	2.0 1.5 1.75 1.3 0.8	tʃikitʃ	0
